,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,Fator_balanc,Normalizacao
856,PassiveAggressiveClassifier,0.5773930753564155,0.4814976163077429,0.48149761630774296,0.5848869472242448,0.019997596740722656,1,0.5,NAO
857,BaggingClassifier,0.5441276306856755,0.48042436767572394,0.48042436767572394,0.5636587798314293,0.17843198776245117,1,0.5,NAO
858,LogisticRegression,0.6374745417515275,0.4788368051478359,0.4788368051478359,0.6073317310234269,0.03100299835205078,1,0.5,NAO
859,CalibratedClassifierCV,0.626612355736592,0.47783166200887717,0.47783166200887717,0.6040129776667665,0.24701833724975586,1,0.5,NAO
860,LGBMClassifier,0.63306177868296,0.4774259646321129,0.47742596463211295,0.6053990527174674,0.14299988746643066,1,0.5,NAO
861,QuadraticDiscriminantAnalysis,0.6252545824847251,0.47690401822409056,0.4769040182240906,0.6030661332337522,0.015016317367553711,1,0.5,NAO
862,GaussianNB,0.6252545824847251,0.47690401822409056,0.4769040182240906,0.6030661332337522,0.01599884033203125,1,0.5,NAO
863,RandomForestClassifier,0.5274949083503055,0.4766797397900472,0.4766797397900472,0.5508326344794536,1.568000078201294,1,0.5,NAO
864,DecisionTreeClassifier,0.5274949083503055,0.4766797397900472,0.4766797397900472,0.5508326344794536,0.04099845886230469,1,0.5,NAO
865,ExtraTreesClassifier,0.5261371350984385,0.4757520960052606,0.4757520960052605,0.549659986907738,0.7010014057159424,1,0.5,NAO
866,NearestCentroid,0.5285132382892057,0.47416746905896995,0.47416746905897,0.5512139440447191,0.02499556541442871,1,0.5,NAO
867,PassiveAggressiveClassifier,0.7196198234894773,0.6765124116389939,0.6765124116389939,0.7274100884593178,0.024000167846679688,3,0.5,SIM
868,NearestCentroid,0.6737949762389681,0.673274465137033,0.6732744651370328,0.6908362267176804,0.017985105514526367,3,0.5,SIM
869,Perceptron,0.7443991853360489,0.6517378643056763,0.6517378643056762,0.7378185858032243,0.01900029182434082,3,0.5,SIM
870,LinearDiscriminantAnalysis,0.7298031228784793,0.6325426833564266,0.6325426833564266,0.7226377659441365,0.023999929428100586,3,0.5,SIM
871,LogisticRegression,0.7169042769857433,0.6249330687395787,0.6249330687395788,0.7124707148073246,0.028019428253173828,3,0.5,SIM
872,RidgeClassifier,0.7284453496266123,0.6235950306474719,0.6235950306474718,0.718616103486851,0.022016286849975586,3,0.5,SIM
873,RidgeClassifierCV,0.7287847929395791,0.6226239402550433,0.6226239402550433,0.7184337941687099,0.021989107131958008,3,0.5,SIM
874,LinearSVC,0.7175831636116768,0.6217878866160964,0.6217878866160964,0.711802393569141,0.2720167636871338,3,0.5,SIM
875,CalibratedClassifierCV,0.712152070604209,0.6144683074610742,0.6144683074610742,0.7061184150069723,0.9729959964752197,3,0.5,SIM
876,SGDClassifier,0.7447386286490156,0.6118697306310327,0.6118697306310326,0.7217462081356812,0.03201031684875488,3,0.5,SIM
877,BernoulliNB,0.7321792260692465,0.6085020314224654,0.6085020314224654,0.7142544989683393,0.020988941192626953,3,0.5,SIM
878,AdaBoostClassifier,0.6911065852002716,0.6012928301355065,0.6012928301355064,0.6894482181093466,0.3090052604675293,3,0.5,SIM
879,ExtraTreeClassifier,0.6422267481330618,0.5959676851177755,0.5959676851177755,0.6559525613080409,0.020999908447265625,3,0.5,SIM
880,LGBMClassifier,0.6666666666666666,0.5902092482562645,0.5902092482562645,0.6712131596071627,0.16299843788146973,3,0.5,SIM
881,SVC,0.6795655125594026,0.5869918508254856,0.5869918508254856,0.6779811067447163,2.089986801147461,3,0.5,SIM
882,ExtraTreesClassifier,0.6642905634758995,0.5853778680632207,0.5853778680632207,0.6683541175097014,0.6539993286132812,3,0.5,SIM
883,XGBClassifier,0.6558044806517311,0.5835900988703882,0.5835900988703883,0.662500933024813,0.45400357246398926,3,0.5,SIM
884,LabelSpreading,0.6602172437202987,0.5825949367088608,0.5825949367088608,0.665023080916157,3.8120005130767822,3,0.5,SIM
885,RandomForestClassifier,0.6524100475220638,0.58167198985463,0.58167198985463,0.6598073579875938,1.039018154144287,3,0.5,SIM
886,LabelPropagation,0.6581805838424983,0.5816044714778892,0.5816044714778892,0.6634689107966077,2.4485130310058594,3,0.5,SIM
887,KNeighborsClassifier,0.6452817379497624,0.577603860876917,0.577603860876917,0.6541185831033285,0.10899519920349121,3,0.5,SIM
888,BaggingClassifier,0.6452817379497624,0.5615638430285808,0.5615638430285809,0.64969740386781,0.2350172996520996,3,0.5,SIM
889,DecisionTreeClassifier,0.59979633401222,0.556151804795566,0.5561518047955661,0.617753569672899,0.05401730537414551,3,0.5,SIM
890,NuSVC,0.6004752206381534,0.5526056222258754,0.5526056222258754,0.6176623614594332,3.5380003452301025,3,0.5,SIM
891,GaussianNB,0.6503733876442634,0.5289524670627745,0.5289524670627745,0.6400025111374862,0.018989086151123047,3,0.5,SIM
892,QuadraticDiscriminantAnalysis,0.6415478615071283,0.5173087762147437,0.5173087762147437,0.6307245647793273,0.0189969539642334,3,0.5,SIM
893,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.016999483108520508,3,0.5,SIM
894,NearestCentroid,0.5824847250509165,0.5415173434160776,0.5415173434160776,0.602384746177774,0.018000125885009766,3,0.5,NAO
895,LGBMClassifier,0.6042090970807875,0.5351066203236186,0.5351066203236186,0.6166253174908979,0.19700264930725098,3,0.5,NAO
896,XGBClassifier,0.5984385607603531,0.5331691364693173,0.5331691364693173,0.6123217824399284,0.45099878311157227,3,0.5,NAO
897,KNeighborsClassifier,0.5926680244399185,0.5296276508301825,0.5296276508301825,0.6076092904850274,0.10901546478271484,3,0.5,NAO
898,RandomForestClassifier,0.5950441276306857,0.5268400225452667,0.5268400225452667,0.6085760159245953,1.1989965438842773,3,0.5,NAO
899,ExtraTreesClassifier,0.5919891378139851,0.5223468213522463,0.5223468213522463,0.6054787718260457,0.6840167045593262,3,0.5,NAO
900,BernoulliNB,0.6951799049558723,0.5182616660012682,0.5182616660012682,0.6462894989394595,0.021016836166381836,3,0.5,NAO
901,BaggingClassifier,0.5906313645621182,0.5146021699819168,0.5146021699819169,0.6026484397586549,0.2760171890258789,3,0.5,NAO
902,CalibratedClassifierCV,0.6588594704684317,0.5134972170686456,0.5134972170686456,0.6350816299558433,1.0729806423187256,3,0.5,NAO
903,ExtraTreeClassifier,0.5380176510522743,0.5111370094643151,0.5111370094643151,0.5631985081880742,0.02301645278930664,3,0.5,NAO
904,DecisionTreeClassifier,0.5393754243041412,0.5104606514642681,0.5104606514642681,0.5642804064054724,0.060006141662597656,3,0.5,NAO
905,AdaBoostClassifier,0.6205023761031908,0.510148305582302,0.5101483055823021,0.6179777013457293,0.327014684677124,3,0.5,NAO
906,LogisticRegression,0.6602172437202987,0.5088108546065147,0.5088108546065147,0.6326036494050185,0.02678203582763672,3,0.5,NAO
907,NuSVC,0.542090970807875,0.5083059345717573,0.5083059345717574,0.5663148604377621,2.4439995288848877,3,0.5,NAO
908,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.017995834350585938,3,0.5,NAO
909,LinearSVC,0.6622539035980991,0.504588314036777,0.504588314036777,0.6303578843230193,0.27801942825317383,3,0.5,NAO
910,PassiveAggressiveClassifier,0.7216564833672776,0.5022656818768935,0.5022656818768935,0.6266830189569024,0.024016618728637695,3,0.5,NAO
911,LinearDiscriminantAnalysis,0.6795655125594026,0.4983707522134285,0.49837075221342847,0.628170698216982,0.02400064468383789,3,0.5,NAO
912,RidgeClassifier,0.6832993890020367,0.49731276860571616,0.4973127686057162,0.6273627184307463,0.020998239517211914,3,0.5,NAO
913,RidgeClassifierCV,0.6809232858112695,0.4960903924285479,0.49609039242854797,0.6262097480458235,0.02101731300354004,3,0.5,NAO
914,LabelPropagation,0.6171079429735234,0.4945961813954581,0.494596181395458,0.6096451406824175,2.4499824047088623,3,0.5,NAO
915,SGDClassifier,0.691785471826205,0.4938875319978394,0.49388753199783936,0.6236462909746938,0.031000375747680664,3,0.5,NAO
916,LabelSpreading,0.6167684996605567,0.49035426598717735,0.49035426598717735,0.6074890765928219,3.798996686935425,3,0.5,NAO
917,SVC,0.6205023761031908,0.46804325873041963,0.46804325873041974,0.5962663544561772,2.218984603881836,3,0.5,NAO
918,GaussianNB,0.5801086218601493,0.46731288602898,0.46731288602898013,0.5810232178972884,0.01898360252380371,3,0.5,NAO
919,QuadraticDiscriminantAnalysis,0.5787508486082824,0.46478124045935976,0.46478124045935987,0.5793374005180998,0.016983985900878906,3,0.5,NAO
920,Perceptron,0.49762389680923286,0.4610835818792419,0.4610835818792419,0.5251263934824432,0.020999908447265625,3,0.5,NAO
921,NearestCentroid,0.6771894093686355,0.6763955754914164,0.6763955754914164,0.6939568709657551,0.019996166229248047,5,0.5,SIM
922,LinearDiscriminantAnalysis,0.730142566191446,0.6311705925177896,0.6311705925177896,0.7223519892597138,0.029995441436767578,5,0.5,SIM
923,LogisticRegression,0.719959266802444,0.6306292712712243,0.6306292712712244,0.7161606074804624,0.03201580047607422,5,0.5,SIM
924,RidgeClassifierCV,0.7342158859470469,0.6295425189638572,0.6295425189638572,0.7240721662504376,0.02400040626525879,5,0.5,SIM
925,RidgeClassifier,0.7325186693822132,0.6271799628942486,0.6271799628942485,0.7222342956130896,0.024003982543945312,5,0.5,SIM
926,LinearSVC,0.7216564833672776,0.6269768206477068,0.6269768206477068,0.7159590898157401,0.31000661849975586,5,0.5,SIM
927,CalibratedClassifierCV,0.7165648336727767,0.6186861511002559,0.6186861511002559,0.7101305068108565,1.1836698055267334,5,0.5,SIM
928,BernoulliNB,0.7318397827562797,0.6162901294004368,0.6162901294004368,0.7175139877784453,0.02200484275817871,5,0.5,SIM
929,AdaBoostClassifier,0.6965376782077393,0.6126224137526127,0.6126224137526127,0.6962931957596795,0.4429972171783447,5,0.5,SIM
930,SGDClassifier,0.7389680923285811,0.6123382494539819,0.6123382494539819,0.7192894278813436,0.03501176834106445,5,0.5,SIM
931,ExtraTreesClassifier,0.6646300067888663,0.5888177825790846,0.5888177825790846,0.6695413627374567,0.7449822425842285,5,0.5,SIM
932,LGBMClassifier,0.6680244399185336,0.5871268875789671,0.5871268875789671,0.6711687904572305,0.19500017166137695,5,0.5,SIM
933,SVC,0.6877121520706042,0.5825327023789953,0.5825327023789955,0.6808567103346822,1.8810029029846191,5,0.5,SIM
934,KNeighborsClassifier,0.6551255940257977,0.578314271623494,0.578314271623494,0.6606305586895046,0.13500261306762695,5,0.5,SIM
935,XGBClassifier,0.6551255940257977,0.5779132711772856,0.5779132711772856,0.6605177804237322,0.6749980449676514,5,0.5,SIM
936,LabelSpreading,0.663611676849966,0.5768940372466593,0.5768940372466593,0.6653777901054714,3.903996229171753,5,0.5,SIM
937,RandomForestClassifier,0.6520706042090971,0.5762270731077241,0.5762270731077241,0.6581295049485112,1.5720224380493164,5,0.5,SIM
938,BaggingClassifier,0.6608961303462322,0.5734347478922525,0.5734347478922525,0.6626765008227709,0.372999906539917,5,0.5,SIM
939,LabelPropagation,0.6608961303462322,0.5726327469998356,0.5726327469998356,0.6624196463681895,2.546999216079712,5,0.5,SIM
940,DecisionTreeClassifier,0.604887983706721,0.5612344707733496,0.5612344707733496,0.6223902061784208,0.06601667404174805,5,0.5,SIM
941,ExtraTreeClassifier,0.6113374066530889,0.5596257720579602,0.55962577205796,0.6268329311401485,0.023983478546142578,5,0.5,SIM
942,NuSVC,0.6507128309572301,0.5544474061201006,0.5544474061201006,0.6505020191935063,5.686000823974609,5,0.5,SIM
943,GaussianNB,0.6544467073998642,0.5365474037716352,0.5365474037716352,0.645282972024034,0.018999814987182617,5,0.5,SIM
944,QuadraticDiscriminantAnalysis,0.6473183978275628,0.526464268100796,0.5264642681007962,0.6375071076465956,0.01900029182434082,5,0.5,SIM
945,Perceptron,0.6822810590631364,0.5190730607547968,0.5190730607547968,0.6448414165985176,0.022997379302978516,5,0.5,SIM
946,PassiveAggressiveClassifier,0.7257298031228785,0.5090586176933374,0.5090586176933374,0.634248786809489,0.025983572006225586,5,0.5,SIM
947,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.017999887466430664,5,0.5,SIM
948,PassiveAggressiveClassifier,0.7036659877800407,0.6824546159085038,0.6824546159085038,0.7162037829102862,0.023000478744506836,5,0.5,NAO
949,NearestCentroid,0.653428377460964,0.6645728141659426,0.6645728141659426,0.672662005307243,0.01799464225769043,5,0.5,NAO
950,Perceptron,0.7067209775967414,0.6588777858669359,0.6588777858669359,0.7146337059053894,0.022003173828125,5,0.5,NAO
951,LinearDiscriminantAnalysis,0.7138492871690427,0.6200388671003499,0.6200388671003499,0.7090295059290075,0.031002283096313477,5,0.5,NAO
952,RidgeClassifier,0.7165648336727767,0.6174831497616308,0.6174831497616308,0.7097018414127603,0.023999452590942383,5,0.5,NAO
953,RidgeClassifierCV,0.7179226069246436,0.6164057913153754,0.6164057913153753,0.7100754633824071,0.02399611473083496,5,0.5,NAO
954,LogisticRegression,0.6897488119484046,0.6144002019680139,0.6144002019680139,0.692576285194635,0.03122234344482422,5,0.5,NAO
955,LinearSVC,0.6900882552613713,0.6078151053286677,0.6078151053286678,0.6908842239114636,0.30800604820251465,5,0.5,NAO
956,BernoulliNB,0.7247114731839783,0.6013949883750969,0.6013949883750969,0.7074083126910263,0.021011829376220703,5,0.5,NAO
957,CalibratedClassifierCV,0.6907671418873048,0.5994569174044762,0.5994569174044762,0.688643226582879,1.0862319469451904,5,0.5,NAO
958,AdaBoostClassifier,0.6517311608961304,0.5896291773326131,0.5896291773326131,0.6613147992129019,0.4190044403076172,5,0.5,NAO
959,KNeighborsClassifier,0.6456211812627292,0.5854547803010732,0.5854547803010732,0.6562055457336631,0.15700411796569824,5,0.5,NAO
960,LGBMClassifier,0.6378139850644943,0.5769128249688829,0.5769128249688827,0.6489513316572653,0.20800280570983887,5,0.5,NAO
961,ExtraTreesClassifier,0.6323828920570265,0.5756082525069867,0.5756082525069867,0.6449238392422408,0.9190006256103516,5,0.5,NAO
962,RandomForestClassifier,0.6262729124236253,0.5722358563678636,0.5722358563678634,0.6399411680767683,1.664989709854126,5,0.5,NAO
963,XGBClassifier,0.6235573659198914,0.5707815692444987,0.5707815692444987,0.6377259371780071,0.6670029163360596,5,0.5,NAO
964,SVC,0.6588594704684317,0.5672312768605716,0.5672312768605716,0.6594688115134663,1.9410204887390137,5,0.5,NAO
965,LabelSpreading,0.6350984385607603,0.5658345271365163,0.5658345271365163,0.644494383656359,4.0209972858428955,5,0.5,NAO
966,ExtraTreeClassifier,0.5814663951120163,0.5656836382424086,0.5656836382424085,0.6042195978537516,0.0240023136138916,5,0.5,NAO
967,NuSVC,0.6364562118126272,0.5655591695826777,0.5655591695826778,0.6453074096962828,4.75699782371521,5,0.5,NAO
968,BaggingClassifier,0.6293279022403259,0.5642980437284235,0.5642980437284235,0.6403042290813903,0.3410146236419678,5,0.5,NAO
969,SGDClassifier,0.6683638832315003,0.5641007726450764,0.5641007726450764,0.6635580472895963,0.03770804405212402,5,0.5,NAO
970,LabelPropagation,0.631704005431093,0.5639164181207581,0.5639164181207581,0.6417894368526746,2.6480178833007812,5,0.5,NAO
971,DecisionTreeClassifier,0.5692464358452138,0.5437008290082431,0.543700829008243,0.5921109438559734,0.07100081443786621,5,0.5,NAO
972,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.017998456954956055,5,0.5,NAO
973,GaussianNB,0.5950441276306857,0.48353197435475914,0.48353197435475914,0.5947997171018979,0.03199958801269531,5,0.5,NAO
974,QuadraticDiscriminantAnalysis,0.5964019008825526,0.4832566168009206,0.4832566168009206,0.5953343179494595,0.019003629684448242,5,0.5,NAO
975,NearestCentroid,0.6805838424983028,0.6795166858457997,0.6795166858457997,0.6970764775341832,0.019999980926513672,7,0.5,SIM
976,BernoulliNB,0.7379497623896809,0.641717550081022,0.641717550081022,0.7305911808442177,0.02400040626525879,7,0.5,SIM
977,LogisticRegression,0.7087576374745418,0.6293922171860689,0.629392217186069,0.7088741614148343,0.0319979190826416,7,0.5,SIM
978,LinearDiscriminantAnalysis,0.725050916496945,0.6288949296634649,0.6288949296634649,0.7186019884970831,0.02998185157775879,7,0.5,SIM
979,RidgeClassifierCV,0.7308214528173795,0.6256194077170569,0.6256194077170568,0.72070042203322,0.02600264549255371,7,0.5,SIM
980,RidgeClassifier,0.7277664630006789,0.625537211432329,0.625537211432329,0.7189611808439859,0.025998353958129883,7,0.5,SIM
981,LinearSVC,0.7063815342837746,0.6217538338695663,0.6217538338695663,0.7051155033519657,0.3529996871948242,7,0.5,SIM
982,AdaBoostClassifier,0.6836388323150034,0.6154388107371832,0.6154388107371832,0.6888940619888655,0.4680030345916748,7,0.5,SIM
983,CalibratedClassifierCV,0.7026476578411406,0.6083758014137761,0.6083758014137761,0.6985455142294311,1.3250162601470947,7,0.5,SIM
984,ExtraTreesClassifier,0.6714188730482009,0.596664005072685,0.596664005072685,0.6760111665148227,0.7650041580200195,7,0.5,SIM
985,LabelSpreading,0.6527494908350305,0.586314905709119,0.586314905709119,0.6612039963765615,4.219000816345215,7,0.5,SIM
986,LabelPropagation,0.6490156143923965,0.5857688875319979,0.5857688875319979,0.6585798636003235,2.6355607509613037,7,0.5,SIM
987,KNeighborsClassifier,0.6544467073998642,0.585068457762852,0.585068457762852,0.662006833073598,0.17701148986816406,7,0.5,SIM
988,RandomForestClassifier,0.6544467073998642,0.5846674573166435,0.5846674573166436,0.6619040149271219,1.6229827404022217,7,0.5,SIM
989,SVC,0.6843177189409368,0.5830205960404875,0.5830205960404875,0.6792249869853948,2.210007905960083,7,0.5,SIM
990,LGBMClassifier,0.6571622539035981,0.5813097390855076,0.5813097390855078,0.6627462758306173,0.3280010223388672,7,0.5,SIM
991,XGBClassifier,0.6510522742701969,0.5795413447312181,0.5795413447312182,0.6583735955475768,0.9710001945495605,7,0.5,SIM
992,BaggingClassifier,0.6551255940257977,0.5779132711772856,0.5779132711772856,0.6605177804237322,0.4759945869445801,7,0.5,SIM
993,Perceptron,0.5831636116768499,0.5760662032361852,0.5760662032361851,0.6063516105749314,0.024000167846679688,7,0.5,SIM
994,DecisionTreeClassifier,0.6014935505770537,0.572950376928677,0.572950376928677,0.6214212899154954,0.09498262405395508,7,0.5,SIM
995,ExtraTreeClassifier,0.6120162932790224,0.5649015993048543,0.5649015993048543,0.6282913260192046,0.02400064468383789,7,0.5,SIM
996,SGDClassifier,0.6938221317040054,0.5638500739766562,0.5638500739766562,0.6754925050272121,0.04599714279174805,7,0.5,SIM
997,NuSVC,0.6449422946367956,0.5601289307437589,0.5601289307437589,0.6490557438541352,4.981016159057617,7,0.5,SIM
998,PassiveAggressiveClassifier,0.6710794297352343,0.5202420093468918,0.5202420093468918,0.6428548556468102,0.0276336669921875,7,0.5,SIM
999,GaussianNB,0.630346232179226,0.5092547145440455,0.5092547145440455,0.62213939456577,0.022000551223754883,7,0.5,SIM
1000,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.019997835159301758,7,0.5,SIM
